央视频道,#genre#
安徽卫视高清,http://101.71.255.229:6610/zjhs/2/10002/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
安徽卫视高清,http://101.71.255.229:6610/zjhs/2/10003/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
北京卫视高清,http://101.71.255.229:6610/zjhs/2/10005/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
东方卫视高清,http://101.71.255.229:6610/zjhs/2/10009/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
东南卫视高清,http://101.71.255.229:6610/zjhs/2/10093/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
广东卫视高清,http://101.71.255.229:6610/zjhs/2/10013/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
贵州卫视高清,http://101.71.255.229:6610/zjhs/2/10015/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
贵州卫视高清,http://101.71.255.229:6610/zjhs/2/10094/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
河北卫视高清,http://101.71.255.229:6610/zjhs/2/10017/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
河南卫视高清,http://101.71.255.229:6610/zjhs/2/10095/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
黑龙江卫视高清,http://101.71.255.229:6610/zjhs/2/10020/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
湖北卫视高清,http://101.71.255.229:6610/zjhs/2/10022/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
湖南卫视高清,http://101.71.255.229:6610/zjhs/2/10024/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
吉林卫视高清,http://101.71.255.229:6610/zjhs/2/10096/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
江苏卫视高清,http://101.71.255.229:6610/zjhs/2/10028/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
江西卫视高清,http://101.71.255.229:6610/zjhs/2/10029/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
江西卫视高清,http://101.71.255.229:6610/zjhs/2/10097/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
浙江卫视高清,http://101.71.255.229:6610/zjhs/2/10059/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
重庆卫视高清,http://101.71.255.229:6610/zjhs/2/10102/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
辽宁卫视高清,http://101.71.255.229:6610/zjhs/2/10098/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
山东卫视高清,http://101.71.255.229:6610/zjhs/2/10040/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
深圳卫视高清,http://101.71.255.229:6610/zjhs/2/10045/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
四川卫视高清,http://101.71.255.229:6610/zjhs/2/10046/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
四川卫视高清,http://101.71.255.229:6610/zjhs/2/10099/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
天津卫视高清,http://101.71.255.229:6610/zjhs/2/10047/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
天津卫视高清,http://101.71.255.229:6610/zjhs/2/10048/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
陕西卫视,http://111.40.205.76/PLTV/88888888/224/3221225625/index.m3u8
陕西卫视,http://223.82.250.72/live/shanxi1stv/1.m3u8
南方卫视,http://nclive.grtn.cn/tvs2/sd/live.m3u8
山东教育,http://111.12.110.81:6610/000000001000/7341476808603780321/1.m3u8?channel-id=ystenlive&amp;Contentid=7341476808603780321&amp;livemode=1&amp;stbId=005203FF000360100001001A34C0CD33&amp;userToken=e15b57852d9cd94f58b9ccb1755d812821vv&amp;usergroup=g21077200000&amp;version=1.0&amp;owaccmark=7341476808603780321&amp;owchid=ystenlive&amp;owsid=4493204828792189840&amp;AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6fKRK7GAM8s7D%2bvkwMK3SOqEA4VgxLdMGzRQx4LjQbnpNG5Yxx8PWi4awKDvN4RIT%2bt59nOe%2fS6tNZ0ayvMsdu&amp;IASHttpSessionId=SLB1152820180727152955665773
西藏卫视,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/xizangstv/1.m3u8
西藏卫视,http://media.vtibet.com/masvod/HLSLive/9/hanyuTV_q1.m3u8
海峡卫视,http://118.123.60.9:8114/hls/index.m3u8?Fsv_chan_hls_se_idx=22&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Provider_id=&amp;Pcontent_id=.m3u8
新疆卫视,http://ivi.bupt.edu.cn/hls/xjtv.m3u8
新疆卫视,http://livehyw2.sobeycache.com/xjtvs/zb01.m3u8
旅游卫视,http://112.50.243.8/PLTV/88888888/224/3221225855/1.m3u8
旅游卫视,http://183.207.248.11/PLTV/4/224/3221225810/index.m3u8
旅游卫视,http://223.82.250.72/live/lvyoustv/1.m3u8
旅游卫视,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/lvyoustv/1.m3u8
山西卫视,http://118.123.60.9:8114/hls/index.m3u8?Fsv_chan_hls_se_idx=11&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Provider_id=&amp;Pcontent_id=.m3u8
青海卫视,http://118.123.60.9:8114/hls/index.m3u8?Fsv_chan_hls_se_idx=52&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Provider_id=&amp;Pcontent_id=.m3u8
内蒙古卫视,http://118.123.60.9:8114/hls/index.m3u8?Fsv_chan_hls_se_idx=17&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Provider_id=&amp;Pcontent_id=.m3u8
云南卫视,http://118.123.60.9:8114/hls/index.m3u8?Fsv_chan_hls_se_idx=12&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Provider_id=&amp;Pcontent_id=.m3u8
云南卫视,http://edge1.yntv.cn/channels/yntv/ynws/flv:sd/live
山西卫视,http://223.82.250.72/live/shanxistv/1.m3u8
新疆卫视,http://118.123.60.9:8114/hls/index.m3u8?Fsv_chan_hls_se_idx=56&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Provider_id=&amp;Pcontent_id=.m3u8
甘肃卫视,http://118.123.60.9:8114/hls/index.m3u8?Fsv_chan_hls_se_idx=50&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Provider_id=&amp;Pcontent_id=.m3u8
吉林卫视,http://118.123.60.10:8114/syhjcms_hls/?FvSeid=&amp;Fsv_filetype=0&amp;Fsv_ctype=LIVES&amp;Fsv_cid=6449&amp;Fsv_TBt=3072000&amp;Fsv_ShiftEnable=1&amp;Fsv_ShiftTsp=120&amp;Fsv_SV_PARAM1=0&amp;Fsv_otype=0&amp;Provider_id=syhjcms_hls&amp;Pcontent_id=&amp;Fsv_CMSID=syhjcms&amp;Fsv_chan_hls_se_idx=10
兵团卫视,http://ivi.bupt.edu.cn/hls/bttv.m3u8
兵团卫视,http://v.btzx.com.cn:1935/live/weishi.stream/chunklist_w846804169.m3u8
内蒙古卫视,http://39.134.52.159/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226022/index.m3u8
内蒙古卫视,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/neimenggustv/1.m3u8
云南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226029/index.m3u8
云南卫视,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/yunnanstv/1.m3u8
云南卫视,http://118.123.60.10:8114/syhjcms_hls/10000100201705020000001000000008?FvSeid=5bf2539394e75947&amp;Fsv_filetype=0&amp;Fsv_ctype=LIVES&amp;Fsv_cid=6641&amp;Fsv_TBt=614400&amp;Fsv_ShiftEnable=1&amp;Fsv_ShiftTsp=120&amp;Fsv_SV_PARAM1=0&amp;Fsv_otype=0&amp;Provider_id=syhjcms_hls&amp;Pcontent_id=10000100201705020000001000000008&amp;Fsv_CMSID=syhjcms&amp;Fsv_chan_hls_se_idx=12
陕西卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000056.m3u8
内蒙古卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000057.m3u8
广西卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000059.m3u8
吉林卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000061.m3u8
青海卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000062.m3u8
宁夏卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000063.m3u8
甘肃卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000065.m3u8
兵团卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000074.m3u8
新疆卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000076.m3u8
四川卫视,http://118.123.60.17:8112/syhjcms_hls/10000100000000050000000000000080

港台海外,#genre#
RTHK31,https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
RTHK32,https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/master.m3u8
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_702_av-b.m3u8
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_702_av-p.m3u8
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
TVB无线新闻台,http://www.liveviptv.xyz/tv/tvb.php
有线新闻台,https://ottproxy2.mott.tv/livehls/MOB-SCC/02.m3u8
有线新闻台,https://ottproxy2.mott.tv/livehls/MOB-SCC/03.m3u8?sessionID=XNoSKsoyhu+3ZzGxIn6l1Azz
TVB无线新闻台,http://www.liveviptv.xyz/tv/tvb.php
TVBS新闻,http://60.199.188.65/HLS/WG_TVBS-N/01.m3u8
有线新闻台,https://ottproxy2.mott.tv/livehls/MOB-SCC/03.m3u8?sessionID=XNoSKsoyhu+3ZzGxIn6l1Azz
凤凰卫视中文台,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰卫视中文台,http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8
凤凰卫视资讯台,http://liveali.ifeng.com/live/FHZX.flv
中天新闻HD,http://192.200.120.82:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天亚洲台,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
民视新闻,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
民视新闻,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8?fluxustv.m3u8
民视新闻,http://210.61.56.23/hls/ftvtv/index.m3u8
澳亚卫视,http://stream.mastvnet.com/MASTV/playlist.m3u8
香港开电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
香港开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
香港开电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
香港映嘉娱乐MiaoMi-TV,http://d3kw4vhbdpgtqk.cloudfront.net/hls/miaomipcweb/prog_index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
RTHK31,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-p.m3u8
RHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
TVB翡翠台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A
TVB翡翠台,http://m.567it.com/jade.m3u8
TVB翡翠台,http://m.567it.com/jade.m3u8
八大综合,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
Fashion Channel,https://bozztv.com/36bay2/gin/giniko_modelinc_2000kb_36bay2/tracks-v1a1/mono.m3u8
凤凰卫视资讯台,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰卫视中文台,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰卫视中文台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰卫视中文台,http://117.148.187.83/PLTV/88888888/224/3221226368/index.m3u8
凤凰卫视资讯台,http://liveali.ifeng.com/live/FHZX.m3u8
凤凰卫视资讯台,http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8
凤凰卫视资讯台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰卫视资讯台,http://117.148.187.83/PLTV/88888888/224/3221226491/index.m3u8
凤凰卫视中文台,http://223.82.250.72/live/fhchinese/1.m3u8
凤凰卫视中文台,http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8
凤凰卫视资讯台,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8
RHK31,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-p.m3u8
RHK31,https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
BSTV,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
日本NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日本NHK华语视界,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
日本NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
新加坡8频道,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
Star Movies HD (Middle East),http://livecdnh1.tvanywhere.ae/hls/star_movies/03.m3u8
Star Movies HD (Middle East),http://livecdnh1.tvanywhere.ae/hls/star_movies/04.m3u8
Star Movies HD (Middle East),http://livecdnh1.tvanywhere.ae:80/hls/star_movies/05.m3u8
Star World HD (Middle East),http://livecdnh1.tvanywhere.ae/hls/star_world/03.m3u8
Star World HD (Middle East),http://livecdnh1.tvanywhere.ae/hls/star_world/04.m3u8
Star World HD (Middle East),http://livecdnh1.tvanywhere.ae:80/hls/star_world/05.m3u8
KIX,http://210.210.155.35/uq2663/h/h07/01.m3u8
民视新闻,http://210.61.56.23/hls/ftvtv/index.m3u8
澳视卫星,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视葡文,http://61.244.22.5/ch2/_definst_/ch2.live/playlist.m3u8
三立新聞,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8
天映頻道,http://210.210.155.35/qwr9ew/s/s33/index2.m3u8
民视新聞,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
澳亞衛視,http://stream.mastvnet.com/MSTV/playlist.m3u8
澳视MACAU衛視,http://live4.tdm.com.mo:80/ch3/_definst_/ch3.live/playlist.m3u8
澳视澳门,http://live4.tdm.com.mo:80/ch1/_definst_/ch1.live/playlist.m3u8
澳视葡文,http://live4.tdm.com.mo:80/ch2/_definst_/ch2.live/playlist.m3u8
澳视资讯,http://live4.tdm.com.mo/ch5/_definst_/info_ch5.live/playlist.m3u8
香港电影频道 (Dead link),http://aldirect.hls.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8
Viu TV,http://viutv99-i.akamaihd.net/hls/live/265284/live1/master.m3u8
黑莓电影超清,http://112.17.40.140/PLTV/88888888/224/3221226755/index.m3u8
WarnerTV,http://192.200.120.82:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
三立新闻,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8
TVBS新闻,http://60.199.188.65/HLS/WG_TVBS-N/02.m3u8
信吉电视,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
原住民族電視,https://bcovlive-a.akamaihd.net/82be3b97f67745058447484cc8a2d015/ap-southeast-1/5817780548001/profile_0/chunklist.m3u8

超高清台,#genre#
BesTV 4k,http://117.148.187.37/PLTV/88888888/224/3221226718/index.m3u8
CCTV4K,http://112.17.40.140/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://117.148.187.56/PLTV/88888888/224/3221226758/index.m3u8?icpid=88888888&amp;from=5&amp;ocs=2_117.148.187.40_80&amp;hms_devid=373,1641&amp;online=1574401712&amp;vqe=3
CCTV4K,http://hwltc.tv.cdn.zj.chinamobile.com/pltv/88888888/224/3221229373/index.m3u8?fmt=ts2hls
CCTV4K,http://39.135.97.94/wh7f454c46tw965975784_1192599104/PLTV/88888888/224/3221226758/1.m3u8
广东综艺4K,http://nclive.grtn.cn/4K/sd/live.m3u8
咪咕视频4K,http://39.134.52.153/PLTV/88888888/224/3221226158/1.m3u8
BesTV 4k,http://117.148.187.13/PLTV/88888888/224/3221226718/index.m3u8
咪咕4K,http://112.50.243.8/PLTV/88888888/224/3221226833/1.m3u8

湖北频道,#genre#
湖北经视高清,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000145.m3u8
湖北卫视高清,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000144.m3u8
湖北综合高清,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000146.m3u8
湖北公共新闻高清,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000148.m3u8
湖北经视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000012.m3u8
湖北电视台,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000013.m3u8
垄上频道,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000014.m3u8
湖北公共新闻,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000015.m3u8
湖北影视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000016.m3u8
湖北教育,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000017.m3u8
湖北生活,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;&amp;playtoken=&amp;programid=4200000018.m3u8
WHTV1高清,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000215.m3u8
WHTV2高清,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000216.m3u8

精彩专题,#genre#
成龙,http://aldirect.hls.huya.com/backsrc/94525224-2460685722-10568564701724147712-2789253838-10057-A-0-1.m3u8
周星驰,http://tx.hls.huya.com/huyalive/94525224-2460685313-10568562945082523648-2789274524-10057-A-0-1.m3u8
李连杰,http://al.hls.huya.com/backsrc/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1.m3u8
刘德华,http://aldirect.hls.huya.com/backsrc/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1.m3u8
周润发,http://aldirect.hls.huya.com/backsrc/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1.m3u8
洪金宝,http://aldirect.hls.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1.m3u8
林正英,http://aldirect.hls.huya.com/backsrc/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1.m3u8
许氏三杰,http://aldirect.hls.huya.com/huyalive/1448731964-1448731964-6222256406049849344-3048991596-10057-A-0-1.m3u8
甄子丹,http://aldirect.hls.huya.com/huyalive/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1.m3u8
吴京,http://aldirect.hls.huya.com/backsrc/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1.m3u8
徐峥,http://aldirect.hls.huya.com/huyalive/30765679-2689675828-11552069718101721088-3048991626-10057-A-0-1.m3u8
沈腾,http://aldirect.hls.huya.com/huyalive/94525224-2711961022-11647783897516736512-3195245956-10057-A-0-1.m3u8
电影-李连杰,https://js.hls.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1_1200.m3u8
电影-金庸电影,https://aldirect.hls.huya.com/huyalive/29359996-2689645314-11551938661469650944-2847687586-10057-A-0-1_1200.m3u8
电影-黄渤,https://aldirect.hls.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1_1200.m3u8
电影-吴京,https://aldirect.hls.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1_1200.m3u8
电影-周润发,https://aldirect.hls.huya.com/huyalive/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1_1200.m3u8
电影-刘德华,https://aldirect.hls.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8
电影-徐峥,https://aldirect.hls.huya.com/huyalive/30765679-2689675828-11552069718101721088-3048991626-10057-A-0-1_1200.m3u8
电影-洪金宝,https://tx.hls.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1_1200.m3u8
电影-甄子丹,https://aldirect.hls.huya.com/huyalive/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1_1200.m3u8
电影-徐克,https://aldirect.hls.huya.com/huyalive/29106097-2689447148-11551087544980471808-2789253872-10057-A-1525420294-1_1200.m3u8
电影-林正英,https://tx.hls.huya.com/huyalive/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_1200.m3u8
电影-林正英2,https://aldirect.hls.huya.com/huyalive/29359996-2689615538-11551810774523445248-2847687642-10057-A-1525496014-1_1200.m3u8
电影-超级英雄,https://aldirect.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8
电影-女神系列2,https://aldirect.hls.huya.com/huyalive/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_1200.m3u8
电影-五福星系列,https://aldirect.hls.huya.com/huyalive/29169025-2686220040-11537227221659811840-2713685416-10057-A-1524041498-1_1200.m3u8
电影-红色经典,https://aldirect.hls.huya.com/huyalive/30765679-2533224718-10880117317228822528-3049003134-10057-A-0-1_1200.m3u8
电影-黑帮大片,https://js.hls.huya.com/huyalive/30765679-2523417522-10837995731143360512-2777068634-10057-A-0-1_1200.m3u8
